tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
630,user_0151,True,Tue Jan 02 18:15:00  2024,@AskPlayStation console makes a weird clicking noise on startup every time now,631,
631,AskPlayStation,False,Tue Jan 02 18:38:00  2024,That clicking on startup usually needs a closer look from our repair team — please start a repair request with your console's serial number.,,630
632,user_0151,True,Tue Jan 02 19:03:00  2024,"still not working, can u please just fix this",,631
633,user_0311,True,Tue Jan 02 18:25:00  2024,@AskPlayStation how do I transfer my saves from PS4 Pro to my new PS5?,634,
634,AskPlayStation,False,Tue Jan 02 18:38:00  2024,"You can use the built-in Console-to-Console transfer over Wi-Fi, or back up to a USB drive/cloud and restore on the new console — happy to send a step-by-step guide.",,633
635,user_0050,True,Tue Jan 02 18:29:00  2024,"@AskPlayStation absolutely furious, been a customer for 10 years and getting ignored on a $59.99 refund",636,
636,AskPlayStation,False,Tue Jan 02 18:57:00  2024,That's not the experience we want for you — please DM your order ID so we can personally follow up on the refund status today.,,635
637,user_0151,True,Tue Jan 02 18:41:00  2024,"yo @AskPlayStation 2FA code never arrives to my email, been stuck for an hour trying to play Spider-Man 2",638,
638,AskPlayStation,False,Tue Jan 02 19:24:00  2024,Sorry about the delay with your 2FA code — this can happen if your email provider is filtering us. Please check spam/junk folders and add PlayStation to safe senders.,,637
639,user_0060,True,Tue Jan 02 18:45:00  2024,"@AskPlayStation I got charged twice for Call of Duty MW3, $59.99 extra on my card. Need this fixed asap",640,
640,AskPlayStation,False,Tue Jan 02 19:13:00  2024,Sorry to hear about the duplicate charge. Please DM us your order ID and the last 4 digits of the card used so we can investigate the double billing.,,639
641,user_0229,True,Tue Jan 02 18:50:00  2024,@AskPlayStation downloaded Horizon Forbidden West but half the DLC content I paid for is missing,642,
642,AskPlayStation,False,Tue Jan 02 19:09:00  2024,Please DM your order ID for the DLC purchase so we can verify what was included and re-trigger the entitlement if something's missing.,,641
643,user_0278,True,Tue Jan 02 19:00:00  2024,@AskPlayStation getting error NW-31456-4 every time I try to launch anything online,644,
644,AskPlayStation,False,Tue Jan 02 19:40:00  2024,NW-31456-4 usually points to a network/DNS issue. Please try setting DNS to 8.8.8.8 in network settings and test the connection again.,,643
645,user_0258,True,Tue Jan 02 19:08:00  2024,@AskPlayStation how much storage does teh Elden Ring install actually take up,646,
646,AskPlayStation,False,Tue Jan 02 19:44:00  2024,"Install size can vary with updates, but you can always check the exact current size under Library before downloading Elden Ring.",,645
647,user_0099,True,Tue Jan 02 19:12:00  2024,"@AskPlayStation HDMI port seems loose, screen keeps flickering when I bump the cable",648,
648,AskPlayStation,False,Tue Jan 02 19:17:00  2024,"Sorry about the flickering — a loose HDMI port usually needs a physical repair. Please try a different cable first, then start a repair request if it continues.",,647
649,user_0283,True,Tue Jan 02 19:20:00  2024,@AskPlayStation how much storage does the Call of Duty MW3 install actually take up,650,
650,AskPlayStation,False,Tue Jan 02 19:40:00  2024,"Install size can vary with updates, but you can always check the exact current size under Library before downloading Call of Duty MW3.",,649
651,user_0289,True,Tue Jan 02 19:25:00  2024,"@AskPlayStation this is teh THIRD time I'm messaging about the same issue and still no fix, unacceptable, ticket 534574",652,
652,AskPlayStation,False,Tue Jan 02 19:46:00  2024,We're really sorry this hasn't been resolved yet. Please DM your case/ticket number and we'll get this escalated to a senior agent right away.,,651
653,user_0317,True,Tue Jan 02 19:36:00  2024,"@AskPlayStation forgot my password and the reset link in the email just 404s, tried 3 times now",654,
654,AskPlayStation,False,Tue Jan 02 20:04:00  2024,"Sorry the reset link isn't working. Please try requesting it again from a browser instead of the console, and DM us if it still 404s.",,653
655,user_0317,True,Tue Jan 02 20:15:00  2024,"ok I DMed you, no response yet though",,654
656,user_0160,True,Tue Jan 02 19:41:00  2024,"@AskPlayStation still waiting on my refund from 2 weeks ago, ticket #957091",657,
657,AskPlayStation,False,Tue Jan 02 20:15:00  2024,Apologies for the wait. Please DM your ticket number and order ID so we can escalate this refund with our billing team directly.,,656
658,user_0138,True,Tue Jan 02 19:51:00  2024,"@AskPlayStation preorder bonus for EA FC 24 never showed up, anyone else having this issue",659,
659,AskPlayStation,False,Tue Jan 02 20:20:00  2024,We're looking into reports of missing preorder bonuses for EA FC 24. Please DM your PSN ID and order ID so we can check your specific account.,,658
660,user_0264,True,Tue Jan 02 19:54:00  2024,"@AskPlayStation absolutely furious, been a customer for 10 years and getting ignored on a $69.99 refund",661,
661,AskPlayStation,False,Tue Jan 02 20:01:00  2024,That's not the experience we want for you — please DM your order ID so we can personally follow up on the refund status today.,,660
662,user_0030,True,Tue Jan 02 20:01:00  2024,"@AskPlayStation multiplayer keeps disconnecting every 5 mins in Elden Ring, tested on 2 different networks",663,
663,AskPlayStation,False,Tue Jan 02 20:06:00  2024,"Sorry about the disconnects. Please try a wired connection if possible and check that UPnP is enabled on your router, or set up port forwarding.",,662
664,user_0259,True,Tue Jan 02 20:10:00  2024,"@AskPlayStation controller won't charge anymore, tried 2 different cables, light doesn't even come on",665,
665,AskPlayStation,False,Tue Jan 02 20:53:00  2024,"Sorry about the charging issue — please try a different USB port and cable to rule those out. If the light never comes on, this likely needs a repair request.",,664
666,user_0301,True,Tue Jan 02 20:18:00  2024,@AskPlayStation quick q — how do I set up parental controls for my kid's profile?,667,
667,AskPlayStation,False,Tue Jan 02 20:43:00  2024,"Sure! Go to Settings > Family and Parental Controls > select the child's account, then adjust playtime, spending and content restrictions there.",,666
668,user_0084,True,Tue Jan 02 20:25:00  2024,"@AskPlayStation your support keeps closing my ticket without resolving anything, done with this, case 505343",669,
669,AskPlayStation,False,Tue Jan 02 20:41:00  2024,We apologize for the repeated closures. Please DM your ticket number so we can reopen it and assign it to a dedicated agent.,,668
670,user_0005,True,Tue Jan 02 20:29:00  2024,"@AskPlayStation someone hacked my account and changed teh email, please help urgently, was mid-game in Gran Turismo 7",671,
671,AskPlayStation,False,Tue Jan 02 20:48:00  2024,"If your account was compromised, please DM us immediately so we can secure it and start the recovery process. Do not share your password with us or anyone else.",,670
672,user_0112,True,Tue Jan 02 20:38:00  2024,"@AskPlayStation still waiting on my refund from 2 weeks ago, ticket #581294",673,
673,AskPlayStation,False,Tue Jan 02 21:00:00  2024,Apologies for the wait. Please DM your ticket number and order ID so we can escalate this refund with our billing team directly.,,672
674,user_0247,True,Tue Jan 02 20:42:00  2024,@AskPlayStation money left my acount for Horizon Forbidden West but download never started,675,
675,AskPlayStation,False,Tue Jan 02 21:06:00  2024,Sorry for the trouble — please DM a screenshot of the transaction and your order ID so we can check the download status on our end.,,674
676,user_0392,True,Tue Jan 02 20:50:00  2024,@AskPlayStation getting error NW-31456-4 every time I try to launch anything online,677,
677,AskPlayStation,False,Tue Jan 02 20:56:00  2024,NW-31456-4 usually points to a network/DNS issue. Please try setting DNS to 8.8.8.8 in network settings and test the connection again.,,676
678,user_0152,True,Tue Jan 02 20:58:00  2024,@AskPlayStation NAT type shows strict and I can't join any God of War Ragnarok lobbies,679,
679,AskPlayStation,False,Tue Jan 02 21:27:00  2024,"A Strict NAT type is usually a router setting — please enable UPnP or manually forward the required PS5 ports, listed on our support site.",,678
680,user_0244,True,Tue Jan 02 21:08:00  2024,"@AskPlayStation HDMI port seems loose, screen keeps flickering when I bump the cable",681,
681,AskPlayStation,False,Tue Jan 02 21:33:00  2024,"Sorry about the flickering — a loose HDMI port usually needs a physical repair. Please try a different cable first, then start a repair request if it continues.",,680
682,user_0372,True,Tue Jan 02 21:14:00  2024,@AskPlayStation quick q — how do I set up parental controls for my kid's profile?,683,
683,AskPlayStation,False,Tue Jan 02 21:28:00  2024,"Sure! Go to Settings > Family and Parental Controls > select the child's account, then adjust playtime, spending and content restrictions there.",,682
684,user_0216,True,Tue Jan 02 21:19:00  2024,"@AskPlayStation genuinely considering switching to Xbox after how this has been handled, so disappointed",685,
685,AskPlayStation,False,Tue Jan 02 21:45:00  2024,We're sorry to hear that and don't want to lose you as a customer. Please DM your account details so we can properly investigate what's gone wrong.,,684
686,user_0216,True,Tue Jan 02 22:05:00  2024,"ok I DMed you, no response yet though",,685
687,user_0078,True,Tue Jan 02 21:25:00  2024,"@AskPlayStation my PSN account got locked for no reason, this is the 3rd time this month, ticket 813763",688,
688,AskPlayStation,False,Tue Jan 02 21:40:00  2024,We understand how frustrating that is. Please DM us your account's email (not password) and we'll take a closer look at the lock on our end.,,687
689,user_0250,True,Tue Jan 02 21:33:00  2024,"@AskPlayStation my kid bought EA FC 24 without permission, want my $29.99 back",690,
690,AskPlayStation,False,Tue Jan 02 22:16:00  2024,"We're sorry to hear that. Please make sure Family/Parental controls with a spending limit are set up, and DM your order ID so we can review this purchase.",,689
691,user_0082,True,Tue Jan 02 21:41:00  2024,"@AskPlayStation bought Spider-Man 2 on the store, paid, but it's not showing in my library",692,
692,AskPlayStation,False,Tue Jan 02 21:49:00  2024,"Sorry about that! Please try restarting the console and checking Library > Purchased. If it's still missing, DM your order confirmation email.",,691
693,user_0020,True,Tue Jan 02 21:49:00  2024,@AskPlayStation screen goes black for a few seconds randomly while playing Fortnite,694,
694,AskPlayStation,False,Tue Jan 02 22:04:00  2024,Sorry to hear that — this can be an HDMI or power-saving setting issue. Please try a different HDMI port/cable and disable 'HDMI Device Link' temporarily.,,693
695,user_0128,True,Tue Jan 02 21:53:00  2024,@AskPlayStation is there an outage right now? can't connect to the store,696,
696,AskPlayStation,False,Tue Jan 02 22:18:00  2024,"Nothing showing on our status page currently, but please DM your region so we can check for localized issues.",,695
697,user_0373,True,Tue Jan 02 22:03:00  2024,"@AskPlayStation multiplayer keeps disconnecting every 5 mins in Horizon Forbidden West, tested on 2 different networks",698,
698,AskPlayStation,False,Tue Jan 02 22:44:00  2024,"Sorry about the disconnects. Please try a wired connection if possible and check that UPnP is enabled on your router, or set up port forwarding.",,697
699,user_0085,True,Tue Jan 02 22:09:00  2024,@AskPlayStation quick q — how do I set up parental controls for my kid's profile?,700,
700,AskPlayStation,False,Tue Jan 02 22:13:00  2024,"Sure! Go to Settings > Family and Parental Controls > select the child's account, then adjust playtime, spending and content restrictions there.",,699
701,user_0365,True,Tue Jan 02 22:18:00  2024,"@AskPlayStation absolutely furious, been a customer for 10 years and getting ignored on a $29.99 refund",702,
702,AskPlayStation,False,Tue Jan 02 22:23:00  2024,That's not the experience we want for you — please DM your order ID so we can personally follow up on the refund status today.,,701
